"latitude","longitude","Species","City"
42.1838,-88.30026,"Momo",0.544224652772526
39.06,-89.558,"Momo",0.91065891745402
39.74652,-90.17844,"Momo",0.229745458678509
39.6548,-90.18651,"Momo",0.263333330403699
39.57463,-90.24173,"Momo",0.387003489997031
39.53747,-90.17564,"Momo",0.389066618627051
41.90703,-89.41539,"Momo",0.55455434244847
42.17577,-88.09506,"Momo",0.648347676922561
40.98073,-90.18332,"Momo",0.593327413323005
41.16124,-87.58124,"Momo",0.918096796166207
37.34339,-88.71672,"Momo",2.29144822235021
39.02775,-90.4049,"Momo",0.674163160207672
38.94564,-87.97622,"Momo",4.11802015943586
40.34057,-87.47077,"Momo",3.18114692870721
41.30412,-89.9595,"Momo",1.51978441963707
37.5,-88.3461,"Momo",1.2156861720338
40.4664,-91.0007,"Momo",1.6375641069243
40.3752,-91.3883,"Momo",2.7037178235924
37.60075,-88.38197,"Momo",0.956288968050358
40.8139,-91.0863,"Momo",1.8736210491232
40.9452,-90.9009,"Momo",1.70421972851319
40.9119,-90.928,"Momo",1.68615408086885
37.68393,-89.48825,"Momo",3.08334740181576
37.78048,-89.45728,"Momo",2.91716153513679
37.68485,-89.49155,"Momo",3.09218413714877
37.745,-89.3595,"Momo",2.65202898601105
37.71917,-89.48784,"Momo",3.04692144021785
37.71917,-89.48784,"Momo",3.04692144021785
37.61335,-89.15173,"Momo",2.28529291298328
37.63264,-89.17177,"Momo",2.29811317962978
38.18881,-88.83003,"Momo",1.71135658979749
39.02341,-90.40184,"Momo",0.658531994613992
42.075,-88.53872,"Momo",0.442305402177756
42.1551,-88.2886,"Momo",0.597248005015805
41.207,-88.01345,"Momo",0.455215115635867
41.625,-88.4375,"Momo",0.0892869955358244
41.61575,-88.4586,"Momo",0.102982570249186
41.12409,-90.16382,"Momo",0.987506551559759
41.295,-88.595,"Momo",0.336242871610622
41.26155,-89.03049,"Momo",0.811536478418657
41.30374,-88.95451,"Momo",0.654496064804751
41.42741,-88.71402,"Momo",0.291543152690747
41.29663,-88.60814,"Momo",0.341997527377864
41.42396,-88.71103,"Momo",0.290447990893537
41.4209,-88.706,"Momo",0.287467327853366
41.29077,-88.66103,"Momo",0.387662600344077
41.3224,-88.92,"Momo",0.590271350307755
41.33,-88.55,"Momo",0.257755087053884
38.3778,-88.07554,"Momo",1.0149722094597
39.8213,-88.1676,"Momo",1.7388511768931
38.567,-89.341,"Momo",0.724516673899373
39.40458,-87.7313,"Momo",2.23057377599061
39.5075,-89.3469,"Momo",0.423478875179978
40.04505,-90.1498,"Momo",0.585186499156852
40.26916,-88.1033,"Momo",2.41382365067022
39.5075,-89.3469,"Momo",0.423478875179978
41.9586,-87.8574,"Momo",0.096465391473789
42.1295,-88.1577,"Momo",0.508260907066364
41.53346,-87.75156,"Momo",0.110135629147509
41.63243,-87.76622,"Momo",0.121378388349762
41.84136,-87.83285,"Momo",0.0192311397843812
41.63243,-87.76622,"Momo",0.121378388349762
41.63039,-87.86476,"Momo",0.0775441259491808
41.53346,-87.75156,"Momo",0.110135629147509
41.4811,-87.5321,"Momo",0.310737423755387
41.63289,-87.79683,"Momo",0.106767203202493
41.7173,-87.8617,"Momo",0.073657670916464
41.7627,-87.7714,"Momo",0.0265093453547476
41.53887,-87.62597,"Momo",0.196893734004109
41.67433,-87.84415,"Momo",0.115837787821718
38.87531,-87.90503,"Momo",3.57554651641455
40.19732,-88.724,"Momo",1.14496109487865
41.89011,-88.18031,"Momo",0.059870717499373
38.98,-89.136,"Momo",1.22195093591813
39,-89,"Momo",1.49321813363589
37.91,-88.929,"Momo",1.53323468532271
37.92017,-88.98228,"Momo",1.65821569625548
38.1038,-88.99181,"Momo",1.90087053909174
37.88755,-88.98393,"Momo",1.65168501956792
40.62288,-89.99328,"Momo",0.146632085374536
40.5332,-90.0594,"Momo",0.278431315206854
40.59904,-89.88347,"Momo",0.116801294355582
40.48724,-90.19624,"Momo",0.444181397105056
40.625,-90.3832,"Momo",0.484534809294466
40.5634,-89.95824,"Momo",0.185863504422652
40.63281,-89.99568,"Momo",0.141395555549029
40.63267,-90.28404,"Momo",0.371098428977657
40.5658,-90.0055,"Momo",0.20636932274457
41.3368,-88.562,"Momo",0.255840301274337
41.3368,-88.562,"Momo",0.255840301274337
41.33018,-88.53889,"Momo",0.251246133338371
38.92993,-90.53175,"Momo",0.465697452697399
38.946,-89.582,"Momo",0.60346656618336
39.93521,-89.88871,"Momo",0.173378988808932
40.38335,-87.0796,"Momo",2.54775190374642
39.91682,-90.95499,"Momo",1.60546947033914
37.18404,-89.36896,"Momo",4.36214228293168
37.18404,-89.36896,"Momo",4.36214228293168
38.9241,-89.53419,"Momo",0.60480245658829
39.1633,-90.68208,"Momo",1.42157374440878
39.2949,-90.608,"Momo",1.41678373412083
41.062,-86.5945,"Momo",1.50687889985544
40.9847,-86.911,"Momo",2.00988492427989
37.3444,-97.1953,"Momo",0.534509293622786
37.0581,-97.3374,"Momo",1.62243818105682
39.072,-95.747,"Momo",0.00799481089104381
37.64103,-97.40294,"Momo",0.0109764788712668
39.1062,-99.26195,"Momo",10.5956868957181
39.1463,-96.8223,"Momo",1.17144081693275
38.1814,-97.56185,"Momo",1.09138840613204
37.56279,-98.42924,"Momo",0.945288696782167
39.7273,-97.34005,"Momo",4.73314795293687
38.76635,-95.70296,"Momo",0.301910123960964
37.44208,-95.35479,"Momo",3.78862714189545
38.62563,-96.44296,"Momo",0.958211612111197
37.192,-95.7455,"Momo",3.598992938761
38.6234,-94.6837,"Momo",0.323463058926479
38.19744,-97.41755,"Momo",1.07599197096831
39.3716,-94.9,"Momo",0.308378186362507
37.0504,-95.0802,"Momo",2.53579812582816
37.641,-98.12825,"Momo",0.492381318756504
37.3901,-97.56253,"Momo",0.362411346318295
38.37558,-97.58336,"Momo",2.06506571381914
37.52947,-97.60829,"Momo",0.13553652076839
37.7715,-97.424,"Momo",0.0371734643640843
37.40504,-97.4572,"Momo",0.319302399252083
39.06381,-95.74633,"Momo",0.0057638492708049
39.14519,-96.35309,"Momo",0.449386112907289
38.5735,-94.477,"Momo",0.537729109780213
39.1441,-95.488,"Momo",0.0637132306511419
39.33292,-95.84024,"Momo",0.39536982786473
39.1489,-96.9614,"Momo",1.45862418592669
38.9142,-95.2577,"Momo",0.173166321351786
38.3908,-95.6491,"Momo",1.31567770252476
37.81005,-94.72448,"Momo",3.7596428526875
37.75972,-87.96917,"Momo",0.286248108138506
36.82806,-88.15556,"Momo",0.961940847147941
36.75139,-87.89472,"Momo",0.458745180768179
36.8216,-87.93167,"Momo",0.652947358630763
37.7684,-94.97862,"Momo",4.26374140193634
37.4253,-94.7844,"Momo",2.24900170760894
39.2305,-95.44415,"Momo",0.1663876420117
36.8207,-88.41175,"Momo",1.37645068012466
37.29395,-87.52757,"Momo",1.91681033265606
37.34029,-87.89844,"Momo",1.61805189431521
37.3141,-87.64487,"Momo",1.76426467924915
36.9372,-88.9949,"Momo",3.19057153201173
31.1458,-93.2512,"Momo",4.56358351176206
32.8057,-92.40895,"Momo",1.7359497838415
30.74715,-91.76733,"Momo",0.813163222090093
31.5831,-93.50845,"Momo",3.43103780399247
31.14195,-93.2952,"Momo",4.50052681256992
31.6498,-93.0887,"Momo",3.52316078531071
31.6825,-92.3104,"Momo",4.3869463794665
30.2576,-92.6221,"Momo",0.306614346944713
32.0131,-91.14448,"Momo",0.910066033225927
30.96745,-91.0955,"Momo",1.07663238807506
30.49905,-91.01565,"Momo",0.0168176790207752
32.7817,-93.9467,"Momo",0.44173111075194
31.08774,-91.84467,"Momo",2.36419213671693
30.8346,-92.64896,"Momo",2.09338662853561
31.4871,-92.3309,"Momo",5.34723853532615
31.41787,-92.28034,"Momo",5.59623177995172
31.368,-92.422,"Momo",5.55452745697211
31.6825,-92.3104,"Momo",4.3869463794665
32.0199,-92.914,"Momo",1.72247994734267
31.1375,-92.4976,"Momo",3.87491076399543
31.3799,-92.37835,"Momo",5.53687605181832
31.40304,-92.46844,"Momo",5.97857972447389
31.3058,-92.4054,"Momo",5.01041011911806
31.3904,-92.3495,"Momo",5.54935690820328
31.4676,-92.2508,"Momo",5.22576327371459
35.06144,-93.45042,"Momo",1.70629601770505
35.15193,-93.42848,"Momo",2.00980075353278
35.07,-91.97,"Momo",0.529197309430481
36.13361,-93.94389,"Momo",3.18602792336817
34.97181,-90.95902,"Momo",0.728411317863529
34.08204,-94.3457,"Momo",4.08159206774214
33.94073,-94.09966,"Momo",4.08335824016419
33.1075,-92.33472,"Momo",2.79904513458682
33.14663,-92.61493,"Momo",2.48678273041911
33.26462,-92.64066,"Momo",3.06500360193601
36.20611,-94.23417,"Momo",2.26244173656416
35.255,-91.50301,"Momo",1.45468058603513
35.34737,-91.60007,"Momo",1.75277216783631
35.1759,-94.0679,"Momo",3.76284936119778
35.8019,-92.943,"Momo",5.45604408092796
34.52473,-92.70348,"Momo",0.212182305875384
36.19791,-91.1125,"Momo",6.57637927639865
34.87,-92.12,"Momo",0.11222366923009
35.42097,-93.15208,"Momo",2.88522915426008
34.70694,-94.45417,"Momo",3.60040690160198
35.9975,-93.83426,"Momo",3.80484055334376
34.787,-91.735,"Momo",0.300550934925719
33.76986,-94.3643,"Momo",4.74303447223124
34.88111,-91.08056,"Momo",0.990337404297772
35.44944,-91.51306,"Momo",2.33718099824409
35.64861,-91.45889,"Momo",3.39899075393498
34.08,-93,"Momo",1.73878025759867
34.25,-93.1,"Momo",1.12809865799136
34.39,-93.23111,"Momo",0.888059689374211
34.31611,-93.17056,"Momo",0.997719122712376
34.285,-93.162,"Momo",1.07814071491175
35.69958,-91.51528,"Momo",3.83801044023249
35.703,-91.46231,"Momo",3.70940853090624
35.34572,-93.75313,"Momo",3.76744416075233
36.31519,-93.75723,"Momo",3.08937761005505
36.29871,-92.63179,"Momo",4.03696118351262
36.14065,-92.52505,"Momo",5.56015582181254
33.14759,-93.89135,"Momo",1.91124945503158
33.26666,-93.886,"Momo",2.62754622395473
33.31194,-93.8417,"Momo",2.90254951049336
33.18639,-93.9475,"Momo",2.17019672011924
33.33171,-93.98622,"Momo",3.14747624272551
34.369,-94.3745,"Momo",3.38846841128382
34.4125,-94.1125,"Momo",2.57077648803805
35.27833,-93.13361,"Momo",2.05108052062547
34.92336,-92.30519,"Momo",0.163659598160233
34.92684,-92.30753,"Momo",0.169501778490832
34.86535,-92.3575,"Momo",0.0865382125336438
34.85324,-92.25454,"Momo",0.0712882743204831
36.154,-91.09,"Momo",6.10953837407718
34.47,-92.58,"Momo",0.25973847499612
34.56444,-92.58667,"Momo",0.120164084310043
34.55056,-92.34083,"Momo",0.117653791825308
34.53167,-92.40778,"Momo",0.139695245320676
34.73147,-92.75093,"Momo",0.134851771483769
35.77,-92.44583,"Momo",4.54947605581164
35.09306,-94.356,"Momo",4.33801035308305
34.20873,-92.57542,"Momo",1.02823515388344
34.44652,-93.07654,"Momo",0.606202137879361
36.37111,-91.87,"Momo",5.20021469901278
34.56384,-92.22704,"Momo",0.123818680213643
33.40425,-91.48295,"Momo",6.52764016207254
33.7985,-91.27056,"Momo",5.04479335780141
35.0194,-90.32,"Momo",0.0936455807751993
35.36335,-94.229,"Momo",5.34888247785994
33.82111,-92.03389,"Momo",3.54674902727607
33.88861,-93.20389,"Momo",2.94230223213184
33.26855,-91.22115,"Momo",5.11048880733434
36.41,-93.74,"Momo",2.46922900709485
36.25639,-94.07806,"Momo",2.68602556066493
36.19444,-92.38222,"Momo",5.37077095339815
36.36,-92.55472,"Momo",3.7071655324192
36.33528,-92.385,"Momo",4.21263933713542
36.37139,-92.25139,"Momo",4.2271041479887
36.37399,-92.27071,"Momo",4.16505717955488
36.38605,-92.30614,"Momo",4.00010192912747
36.34167,-93.94583,"Momo",2.9781061173792
36.18333,-94.44694,"Momo",1.73355878442044
36.34389,-93.76,"Momo",2.89577003595651
35.14639,-90.18444,"Momo",0.0343537556563735
36.33205,-91.52025,"Momo",6.61355977364739
36.12083,-90.51056,"Momo",4.68164419402303
39.38745,-81.67339,"Grassman",3.19422946707862
43.27314,-76.89331,"Grassman",0.213839304422258
43.41549,-72.33093,"Grassman",2.11316802526314
40.76345,-75.11044,"Grassman",0.155439036585669
40.8192,-74.85561,"Grassman",0.193592296491769
40.89452,-74.79077,"Grassman",0.1732478112036
39.40877,-81.73172,"Grassman",3.05345263425838
39.54739,-81.39101,"Grassman",3.39943079254492
39.46019,-81.54855,"Grassman",3.46818908294301
39.3731,-81.65929,"Grassman",3.23687600824692
39.42635,-81.37085,"Grassman",3.90476942789263
43.05,-70.93333,"Grassman",0.103493594745046
40.7446,-74.6215,"Grassman",0.113408519923093
39.632,-75.5167,"Grassman",0.782688716222082
41.06945,-74.15562,"Grassman",0.151619866081141
40.478,-74.4611,"Grassman",0.0150067614608136
40.9934,-74.3249,"Grassman",0.0759727386067734
40.9575,-74.45995,"Grassman",0.0754006695161865
40.9427,-74.46155,"Grassman",0.0623117120920836
40.93552,-74.49518,"Grassman",0.0678057146609916
41.01941,-74.57013,"Grassman",0.215455098855367
39.7384,-74.2975,"Grassman",0.235978570723164
39.934,-74.3966,"Grassman",0.0222585657927751
40.053,-74.1301,"Grassman",0.0772728973076704
39.98216,-74.36187,"Grassman",0.0393945558727947
41.08335,-74.321,"Grassman",0.243616258838342
41.1445,-74.29085,"Grassman",0.311706563982793
39.70852,-75.38251,"Grassman",0.515540995964646
41.2145,-74.5995,"Grassman",0.756765519658871
41.13498,-74.80315,"Grassman",0.712658898581183
41.29596,-74.68832,"Grassman",1.13081579321243
41.30566,-74.6854,"Grassman",1.11619502006305
40.99567,-74.78004,"Grassman",0.296939524105001
41.14652,-74.59959,"Grassman",0.590338969098105
41.29453,-74.68758,"Grassman",1.13169204498299
41.17838,-74.52625,"Grassman",0.584499423176959
41.27412,-74.64189,"Grassman",1.00363548490593
44.79969,-71.1794,"Grassman",19.783298452508
42.78378,-71.77646,"Grassman",0.213289511775809
43.11074,-71.35414,"Grassman",0.0989388386179388
43.28556,-71.46778,"Grassman",0.615363409829731
40.18478,-74.72261,"Grassman",0.179434483111294
40.8959,-74.2918,"Grassman",0.00686841431191632
39.60835,-74.43445,"Grassman",0.626438011538115
40.16465,-74.68135,"Grassman",0.155391041320539
39.652,-74.6298,"Grassman",0.457507368458335
39.7962,-74.3749,"Grassman",0.113822221774159
39.8234,-74.70135,"Grassman",0.136217910016608
39.69191,-74.55341,"Grassman",0.339107590531269
39.22348,-74.69759,"Grassman",1.93159877366227
40.77545,-74.3516,"Grassman",0.0486470562638419
40.60667,-74.84528,"Grassman",0.16986419409016
42.40489,-76.17366,"Grassman",2.57991507439807
41.5036,-73.7171,"Grassman",0.182422152045229
42.56379,-74.8865,"Grassman",2.99338802844686
43.26886,-78.28014,"Grassman",0.352737090886867
43.22649,-78.3253,"Grassman",0.304849096525651
43.2265,-78.1946,"Grassman",0.21732390943989
43.34806,-78.23962,"Grassman",0.530677404438069
42.32921,-75.3811,"Grassman",4.25467319778023
41.38084,-73.91649,"Grassman",0.354432919935874
41.23296,-74.11488,"Grassman",0.362815850723269
44.62185,-75.58825,"Grassman",11.6038590621568
42.28045,-77.60525,"Grassman",3.23992776146865
42.54346,-77.36516,"Grassman",1.47822765424229
42.1174,-75.64853,"Grassman",4.4760851992569
41.66955,-74.0863,"Grassman",0.739071238962667
43.7268,-73.52,"Grassman",3.83284685350061
43.6678,-73.51238,"Grassman",3.5500892889
43.66344,-73.56614,"Grassman",3.44506438975745
43.42645,-73.741,"Grassman",2.39919289363997
43.64706,-75.57448,"Grassman",2.07247465040268
43.32,-73.81,"Grassman",2.15602264151318
43.56211,-73.45947,"Grassman",3.22887402002776
43.35086,-73.34347,"Grassman",3.09460541756967
42.6153,-77.4028,"Grassman",1.19005399942471
43.1546,-75.73906,"Grassman",0.0981630091815005
43.19501,-78.54224,"Grassman",0.429790874797671
44.26646,-74.14589,"Grassman",8.28758931720488
43.0949,-74.27923,"Grassman",1.4907326506823
42.36176,-75.0116,"Grassman",4.01280792187802
44.66399,-73.73606,"Grassman",13.6824798247439
42.0837,-75.38025,"Grassman",3.61655423334324
41.97341,-73.66616,"Grassman",0.507245498755905
41.59773,-73.64642,"Grassman",0.210531678331272
41.94512,-73.87915,"Grassman",0.717524650088817
41.87219,-73.55858,"Grassman",0.541533870673622
44.1856,-73.8094,"Grassman",7.44003659576809
43.81495,-74.00528,"Grassman",3.7884494220686
43.13206,-74.47383,"Grassman",1.13889673075607
43.61833,-74.75611,"Grassman",1.98238581061474
43.30679,-74.15429,"Grassman",1.58324196684053
43.46181,-74.23166,"Grassman",1.76582658819699
43.2696,-77.664,"Grassman",0.070893180313509
42.09785,-77.93121,"Grassman",4.97401206193939
39.13595,-84.17227,"Grassman",0.0548962838538853
40.47326,-83.44371,"Grassman",1.89849870117593
40.62147,-81.34993,"Grassman",1.41650199756991
41.1462,-80.62124,"Grassman",0.323912214122374
41.10765,-81.4311,"Grassman",0.00532841006872985
40.24354,-84.18491,"Grassman",1.37999635027917
38.77727,-83.18179,"Grassman",2.31356171731906
39.49265,-83.11422,"Grassman",1.05100316227624
39.10495,-82.79665,"Grassman",1.45126590033608
39.20212,-83.13585,"Grassman",0.787690603205779
38.68516,-83.12916,"Grassman",2.36632792940205
38.74899,-82.97854,"Grassman",2.86567735355571
38.83628,-83.12873,"Grassman",2.04285589896326
38.79215,-82.93085,"Grassman",2.67418830506292
38.69322,-83.12891,"Grassman",2.419747619752
38.9506,-83.02551,"Grassman",1.63086152945554
40.79362,-81.32337,"Grassman",0.623449652609597
40.67979,-81.51075,"Grassman",1.04055175886169
40.7343,-81.15622,"Grassman",1.00216041059411
40.74451,-81.0758,"Grassman",1.01845101611385
40.75079,-81.27147,"Grassman",0.838726674330605
40.75872,-81.19895,"Grassman",0.853052528202162
40.74065,-81.35575,"Grassman",0.83155692992435
40.77789,-81.25768,"Grassman",0.727948425749521
40.90177,-81.26729,"Grassman",0.295216182392099
40.79438,-81.31219,"Grassman",0.626805444328214
41.29621,-81.5745,"Grassman",0.249472061809246
41.31609,-81.56152,"Grassman",0.206171081004663
41.23638,-81.62379,"Grassman",0.184800145727587
41.35208,-81.57021,"Grassman",0.130160455419855
41.2584,-81.56255,"Grassman",0.216757651941285
41.25248,-81.60838,"Grassman",0.216338974016504
41.16984,-81.64181,"Grassman",0.0736959925089498
41.23739,-81.60576,"Grassman",0.181610664963375
41.21424,-81.5168,"Grassman",0.115941459594973
41.36755,-80.76735,"Grassman",0.508463797371433
41.42579,-80.89096,"Grassman",0.36523897755796
40.36831,-81.32809,"Grassman",0.747954697605448
40.27488,-81.51749,"Grassman",0.934701725358701
40.6298,-81.5693,"Grassman",1.2819000480477
40.20275,-81.1188,"Grassman",0.60510808793379
40.47672,-81.39331,"Grassman",1.00554062601759
39.25109,-82.3997,"Grassman",1.83440526977933
39.14299,-82.41166,"Grassman",2.03615175921963
39.17029,-82.47604,"Grassman",1.84456113556369
39.24523,-82.27037,"Grassman",2.08577188978193
42.24542,-77.98756,"Grassman",3.70553873787888
42.15947,-78.82683,"Grassman",3.48335494522589
39.70042,-84.62567,"Grassman",0.0798194432857379
41.30265,-81.30896,"Grassman",0.278412164887249
39.17257,-83.26393,"Grassman",0.673599199155433
39.78594,-82.29162,"Grassman",0.686112757386308
41.48962,-83.06977,"Grassman",0.424725610967559
39.63382,-81.40079,"Grassman",2.7492692600207
40.04603,-82.14536,"Grassman",0.288328300298448
40.38609,-82.69884,"Grassman",0.899626905613982
39.61205,-84.36754,"Grassman",0.157810576625142
39.75531,-81.02917,"Grassman",2.58232442381303
39.9784,-84.1735,"Grassman",0.247799655550941
41.02572,-81.77677,"Grassman",0.031040973525055
41.1174,-80.9835,"Grassman",0.115884277433088
39.96627,-83.51394,"Grassman",0.114494276299827
41.38274,-82.12263,"Grassman",0.0946124208548107
41.40985,-82.11172,"Grassman",0.0778953343637975
41.27939,-82.21939,"Grassman",0.250714564602891
41.05304,-80.51186,"Grassman",0.512938970193446
41.09087,-80.77592,"Grassman",0.247037942827362
41.12884,-80.85832,"Grassman",0.175538180675592
40.95818,-80.97507,"Grassman",0.322529269251785
41.11447,-80.14099,"Grassman",0.827179053546095
41.09302,-81.82391,"Grassman",0.0492694878002107
41.12012,-81.81317,"Grassman",0.0660314397750982
41.06019,-81.79669,"Grassman",0.0307618108840491
41.06648,-81.96419,"Grassman",0.0847730428808882
41.03,-82.0101,"Grassman",0.0949538318374338
41.11417,-82.07824,"Grassman",0.177737203225366
41.22248,-81.91616,"Grassman",0.279544995454776
39.89172,-84.14493,"Grassman",0.0738858816367128
40.04342,-84.04518,"Grassman",0.405279859058414
39.8494,-84.15971,"Grassman",0.0281578943423014
39.63662,-84.36874,"Grassman",0.113811191241156
40.4764,-82.80257,"Grassman",1.42414088959136
40.46339,-82.82576,"Grassman",1.35754646031823
40.5896,-82.82214,"Grassman",1.48899547589284
40.50945,-82.87663,"Grassman",1.6718564766988
39.90416,-81.98721,"Grassman",0.629583550701323
40.01209,-82.13298,"Grassman",0.318905368091773
39.88653,-81.27132,"Grassman",1.67840543638427
39.64081,-81.47081,"Grassman",2.56881705262111
39.93154,-81.28671,"Grassman",1.5022654913243
39.64193,-82.1013,"Grassman",1.56334432974103
39.10611,-83.0363,"Grassman",1.08259413450541
39.05922,-83.07492,"Grassman",1.15335738889054
41.10715,-81.1414,"Grassman",0.0575884236574559
41.31405,-81.38112,"Grassman",0.285805675660385
41.06499,-81.3741,"Grassman",0.0142669494913789
41.15845,-81.33134,"Grassman",0.0365427971559017
41.18518,-81.03764,"Grassman",0.11177547173529
41.16187,-81.37181,"Grassman",0.0373227355723579
41.15384,-81.1124,"Grassman",0.0721815974986761
41.2599,-81.1455,"Grassman",0.18435342866494
41.17646,-81.32425,"Grassman",0.0527218055884502
41.13021,-81.11578,"Grassman",0.0650510377595644
40.98596,-81.11642,"Grassman",0.183516909617005
41.13356,-81.17155,"Grassman",0.0499893438007994
41.3235,-81.22745,"Grassman",0.327913141338503
41.05931,-81.3654,"Grassman",0.0181397087437795
41.13183,-81.11617,"Grassman",0.0651255429741939
41.06194,-81.36305,"Grassman",0.0173341893631529
39.64146,-84.48506,"Grassman",0.109058841919099
39.65625,-84.51192,"Grassman",0.0926149707770572
40.92276,-82.44401,"Grassman",0.362172447389326
40.74705,-82.64864,"Grassman",0.806124713784543
40.61236,-82.48699,"Grassman",1.24390054989486
40.00915,-82.67252,"Grassman",0.0410495541238958
38.54852,-82.66616,"Grassman",1.94726400071722
41.7164,-81.1438,"Grassman",0.325459327262837
40.34042,-80.64211,"Grassman",0.17957688031199
41.0672,-82.41861,"Grassman",0.360640474016147
40.59935,-82.23988,"Grassman",1.27200100214246
39.48219,-82.32669,"Grassman",1.97224147807749
40.33345,-81.26559,"Grassman",0.657802906410284
40.6445,-83.6118,"Grassman",2.0408083354517
41.14896,-83.43667,"Grassman",1.20779441000496
39.74961,-84.09158,"Grassman",0.0158318325751708
39.74107,-82.70263,"Grassman",0.534567726827408
41.42364,-82.82491,"Grassman",0.542978104142261
41.17222,-82.34181,"Grassman",0.469846185962048
39.5246,-82.6353,"Grassman",1.62489274586748
39.59947,-82.63536,"Grassman",1.22952711858372
40.08159,-83.0337,"Grassman",0.0604718772274426
39.89203,-83.00142,"Grassman",0.0606222698669206
38.79833,-82.54968,"Grassman",3.43406005638812
38.79381,-82.55177,"Grassman",3.44272884919597
38.9264,-82.14285,"Grassman",3.57241812649528
41.44442,-81.20629,"Grassman",0.134902037239997
41.47349,-81.3726,"Grassman",0.0468249795934652
41.39803,-81.33974,"Grassman",0.134467640341488
41.5325,-81.1351,"Grassman",0.117465547654124
41.5621,-81.22853,"Grassman",0.0886982464032978
41.57231,-81.22075,"Grassman",0.0963830100943647
41.50086,-81.28275,"Grassman",0.0650167403125496
41.38199,-81.27506,"Grassman",0.191275900075206
39.6543,-83.7278,"Grassman",0.284998936415346
40.08946,-81.69818,"Grassman",0.66716600591403
40.17699,-81.63656,"Grassman",0.738485739666926
39.95329,-81.39827,"Grassman",1.26322538338512
40.10801,-81.56232,"Grassman",0.811366106485985
40.0799,-81.49697,"Grassman",0.90797834633431
39.92781,-81.61014,"Grassman",1.02376269453485
40.1218,-81.5117,"Grassman",0.866723049694463
40.1138,-81.5518,"Grassman",0.821632541131143
40.11632,-81.52101,"Grassman",0.857232133714605
40.11682,-81.4936,"Grassman",0.890166186180551
40.10348,-81.50933,"Grassman",0.876752910125434
40.12719,-81.50403,"Grassman",0.874601836607276
40.14003,-81.49033,"Grassman",0.889199157746647
40.6559,-83.9374,"Grassman",2.44562822734404
40.42655,-81.25576,"Grassman",0.733976026044125
40.42687,-81.2558,"Grassman",0.734513190845375
39.39935,-82.52238,"Grassman",1.58053454515093
39.58157,-82.36887,"Grassman",1.59664504650561
39.56573,-82.49833,"Grassman",1.55478857553051
40.61286,-82.17295,"Grassman",1.20131789914332
40.61286,-82.17295,"Grassman",1.20131789914332
40.59307,-82.14194,"Grassman",1.30794593204072
40.60291,-82.16943,"Grassman",1.25349628777099
41.06939,-82.36591,"Grassman",0.320996448484789
40.36957,-80.77387,"Grassman",0.250001985451445
40.54269,-80.89606,"Grassman",0.583524028926563
40.2831,-80.78826,"Grassman",0.293063717647532
40.39103,-80.6937,"Grassman",0.20532359009278
40.3725,-80.67828,"Grassman",0.192888036721779
40.42591,-80.6616,"Grassman",0.204171300242649
38.60551,-82.71107,"Grassman",2.16647155149579
40.05998,-82.28814,"Grassman",0.194771352120975
40.26494,-83.0556,"Grassman",0.514836571185031
41.34728,-84.54476,"Grassman",0.441086147067097
39.03501,-84.1317,"Grassman",0.190788030966009
39.92821,-83.64597,"Grassman",0.170329873604858
40.04792,-83.5556,"Grassman",0.214003192228378
40.54605,-81.26217,"Grassman",1.01774127089546
39.49695,-84.45905,"Grassman",0.451187088252502
38.81772,-83.80582,"Grassman",1.20501070978009
39.86019,-81.20422,"Grassman",1.89944608423514
41.81902,-80.58163,"Grassman",0.805753003112392
40.85035,-82.29486,"Grassman",0.382013562807494
40.73412,-84.06565,"Grassman",1.74750278093952
40.65572,-83.93892,"Grassman",2.44434365762412
40.82327,-82.32803,"Grassman",0.452136711793399
40.99562,-82.38627,"Grassman",0.29681546724537
40.60787,-82.26236,"Grassman",1.22879331055239
40.61111,-82.29642,"Grassman",1.21497558481041
41.81835,-80.93665,"Grassman",0.660696397096825
41.72735,-80.54558,"Grassman",0.618209444839824
41.72134,-80.88494,"Grassman",0.413720273200494
41.81429,-80.84143,"Grassman",0.674484276113709
41.81287,-80.95952,"Grassman",0.636984060199556
41.76702,-80.98022,"Grassman",0.491647230712022
41.85256,-80.96186,"Grassman",0.779402102800172
39.4484,-82.2244,"Grassman",2.0987883621595
39.45789,-82.24257,"Grassman",2.07753865541622
39.47642,-82.24155,"Grassman",2.10148007891392
39.28537,-81.85331,"Grassman",2.89788217883809
40.01983,-81.07013,"Grassman",1.08124005749488
39.37215,-84.80138,"Grassman",0.478253390531946
39.37509,-84.79429,"Grassman",0.484157323863957
40.71737,-81.18352,"Grassman",1.06581959561332
40.64049,-80.90944,"Grassman",0.909987728519848
40.01979,-83.56088,"Grassman",0.179789080859784
39.92104,-83.95184,"Grassman",0.110443304935943
39.85461,-83.94906,"Grassman",0.04021470220234
39.86096,-83.96562,"Grassman",0.0425322251987276
39.89216,-83.96123,"Grassman",0.072024947366092
39.01569,-84.08533,"Grassman",0.254186867820287
39.00175,-84.14354,"Grassman",0.253624972642042
40.6807,-80.57164,"Grassman",0.727398709082138
40.63606,-80.53528,"Grassman",0.537164103208852
40.76533,-80.55217,"Grassman",1.08503224308839
40.69334,-80.57396,"Grassman",0.779828135635077
40.70386,-80.58332,"Grassman",0.8318587967394
40.72943,-80.59236,"Grassman",0.952541469085541
